season,date,team1,team2,average_age,points_last_season,points_this_season,rank_last_season,squad,total_market_value_in_euro,result_team1
2018,2019-03-30,1. FC Nürnberg,FC Augsburg,0.5348837209302326,0.5077282006415864,0.4491525423728814,0.7,0.19444444444444445,0.46725199028852127,2
2018,2019-03-31,Eintracht Frankfurt,VfB Stuttgart,0.48837209302325607,0.5191017789442987,0.7711864406779662,0.525,0.8611111111111112,0.4887640449438202,2
2018,2019-03-31,Hannover 96,Schalke 04,0.5697674418604649,0.5126859142607174,0.423728813559322,0.775,0.4444444444444444,0.41777991078990456,0
2018,2019-04-05,Mainz,SC Freiburg,0.4767441860465117,0.5196850393700787,0.5338983050847458,0.475,0.5277777777777778,0.49566371181751456,2
2018,2019-04-06,Bayer Leverkusen,RB Leipzig,0.7325581395348837,0.5202474690663667,0.4152542372881356,0.475,0.4166666666666667,0.5253514764835413,0
2018,2019-04-06,VfL Wolfsburg,Hannover 96,0.43023255813953515,0.5179977502812149,0.788135593220339,0.575,0.4722222222222222,0.5267347975834228,2
2018,2019-04-06,Bayern Munich,Borussia Dortmund,0.6511627906976745,0.5278402699662542,0.5338983050847458,0.425,0.4444444444444444,0.759019818192084,2
2018,2019-04-06,Schalke 04,Eintracht Frankfurt,0.5348837209302326,0.5236220472440944,0.3050847457627119,0.35,0.2777777777777778,0.558918186437807,0
2018,2019-04-06,VfB Stuttgart,1. FC Nürnberg,0.4651162790697674,0.5340269966254219,0.559322033898305,0.175,0.6388888888888888,0.5657783298515047,1
2018,2019-04-06,Hertha Berlin,Fortuna Düsseldorf,0.2906976744186046,0.5317772778402701,0.5084745762711864,0.275,0.5555555555555556,0.5439275026819491,0
2018,2019-04-07,FC Augsburg,TSG Hoffenheim,0.5465116279069766,0.515748031496063,0.3644067796610169,0.725,0.5555555555555556,0.4504940432499577,0
2018,2019-04-07,Borussia Monchengladbach,Werder Bremen,0.4302325581395347,0.5210911136107986,0.5677966101694916,0.45,0.4166666666666667,0.5455536107503811,1
2018,2019-04-12,1. FC Nürnberg,Schalke 04,0.511627906976744,0.5025794189519414,0.4491525423728814,0.95,0.2222222222222222,0.386539438766868,1
2018,2019-04-13,RB Leipzig,VfL Wolfsburg,0.2093023255813954,0.5251153950583763,0.635593220338983,0.25,0.4444444444444444,0.5953192930946869,2
2018,2019-04-13,Borussia Dortmund,Mainz,0.453488372093023,0.5248438772739615,0.8050847457627118,0.25,0.4722222222222222,0.6638529727288126,2
2018,2019-04-13,Hannover 96,Borussia Monchengladbach,0.5581395348837209,0.5175128970947597,0.211864406779661,0.6,0.6944444444444444,0.4473491050759415,0
2018,2019-04-13,Werder Bremen,SC Freiburg,0.5930232558139535,0.521314146076568,0.6440677966101694,0.4,0.4722222222222222,0.5093557676020553,2
2018,2019-04-13,VfB Stuttgart,Bayer Leverkusen,0.5348837209302322,0.5185989682324192,0.3220338983050847,0.55,0.5833333333333334,0.38713229066681726,0
2018,2019-04-14,Fortuna Düsseldorf,Bayern Munich,0.5697674418604652,0.4968775454792289,0.2711864406779661,0.95,0.5555555555555556,0.05501101010671334,0
2018,2019-04-14,TSG Hoffenheim,Hertha Berlin,0.5,0.5229432527830572,0.6271186440677966,0.325,0.5555555555555556,0.5357969623397888,2
2018,2019-04-14,Eintracht Frankfurt,FC Augsburg,0.48837209302325607,0.5218571816453978,0.7288135593220338,0.4,0.6944444444444444,0.5217943650838462,0
2018,2019-04-20,Borussia Monchengladbach,RB Leipzig,0.8023255813953485,0.5181102362204724,0.4406779661016949,0.575,0.3888888888888889,0.43059680424594887,0
2018,2019-04-20,Mainz,Fortuna Düsseldorf,0.32558139534883723,0.5291338582677165,0.5169491525423728,0.375,0.5277777777777778,0.52211619897239,2
2018,2019-04-20,Bayern Munich,Werder Bremen,0.4883720930232556,0.5307086614173229,0.7288135593220338,0.25,0.4722222222222222,0.9091807351363559,2
2018,2019-04-20,Schalke 04,TSG Hoffenheim,0.5697674418604652,0.5217847769028872,0.3305084745762712,0.475,0.5277777777777778,0.5312065947716109,0
2018,2019-04-20,Bayer Leverkusen,1. FC Nürnberg,0.43023255813953515,0.5341207349081365,0.7796610169491526,0.125,0.5555555555555556,0.6786460391846875,2
2018,2019-04-20,FC Augsburg,VfB Stuttgart,0.5,0.5170603674540682,0.6101694915254238,0.625,0.6666666666666666,0.466969679859974,2
2018,2019-04-21,SC Freiburg,Borussia Dortmund,0.5697674418604652,0.5146981627296587,0.211864406779661,0.775,0.5,0.3404833154536729,0
2018,2019-04-21,Hertha Berlin,Hannover 96,0.36046511627906985,0.520734908136483,0.7033898305084746,0.425,0.4722222222222222,0.5152165320986958,1
2018,2019-04-22,VfL Wolfsburg,Eintracht Frankfurt,0.5348837209302326,0.5154855643044619,0.4661016949152542,0.7,0.19444444444444445,0.5034328948111343,1
2018,2019-04-26,FC Augsburg,Bayer Leverkusen,0.5348837209302322,0.5161290322580645,0.3559322033898305,0.675,0.75,0.35410197052679127,0
2018,2019-04-27,VfB Stuttgart,Borussia Monchengladbach,0.4651162790697674,0.5207010414020827,0.2966101694915254,0.45,0.6111111111111112,0.4818869629044097,2
2018,2019-04-27,RB Leipzig,SC Freiburg,0.22093023255813973,0.524003048006096,0.7966101694915254,0.275,0.5,0.6243125741064874,2
2018,2019-04-27,Borussia Dortmund,Schalke 04,0.4186046511627904,0.5176530353060705,0.8559322033898306,0.55,0.3611111111111111,0.5750381119078539,0
2018,2019-04-27,Fortuna Düsseldorf,Werder Bremen,0.5581395348837209,0.509017018034036,0.4745762711864407,0.7,0.5277777777777778,0.4641917452430693,2
2018,2019-04-27,Hannover 96,Mainz,0.6046511627906975,0.5204470408940818,0.3728813559322034,0.475,0.5555555555555556,0.5065947716108633,2
2018,2019-04-27,Eintracht Frankfurt,Hertha Berlin,0.5348837209302326,0.5212090424180847,0.6694915254237288,0.45,0.8055555555555556,0.5080853706735927,1
2018,2019-04-28,1. FC Nürnberg,Bayern Munich,0.4418604651162791,0.4983489966979934,0.0847457627118644,0.975,0.4166666666666667,0.05248150866693015,1
2018,2019-04-28,TSG Hoffenheim,VfL Wolfsburg,0.4302325581395347,0.5252730505461011,0.5338983050847458,0.175,0.5555555555555556,0.5242786968550618,0
2018,2019-05-03,Mainz,RB Leipzig,0.755813953488372,0.515501968503937,0.288135593220339,0.7,0.5277777777777778,0.37135113771102707,1
2018,2019-05-04,Bayern Munich,Hannover 96,0.5,0.530757874015748,1.0,0.2,0.3611111111111111,0.9162780193100333,2
2018,2019-05-04,Werder Bremen,Borussia Dortmund,0.6627906976744188,0.516486220472441,0.3305084745762712,0.675,0.4722222222222222,0.3498390830557281,1
2018,2019-05-04,Borussia Monchengladbach,TSG Hoffenheim,0.5813953488372092,0.5177165354330708,0.5338983050847458,0.65,0.2777777777777778,0.5016374004855739,1
2018,2019-05-04,Hertha Berlin,VfB Stuttgart,0.45348837209302345,0.5177165354330708,0.6610169491525424,0.575,0.5555555555555556,0.48067867427022754,2
2018,2019-05-04,VfL Wolfsburg,1. FC Nürnberg,0.48837209302325607,0.5278051181102362,0.8050847457627118,0.4,0.6944444444444444,0.5579752696064593,2
2018,2019-05-05,Bayer Leverkusen,Eintracht Frankfurt,0.4767441860465117,0.5211614173228346,0.5254237288135594,0.425,0.05555555555555555,0.6241036643893625,2
2018,2019-05-05,Schalke 04,FC Augsburg,0.5232558139534887,0.5250984251968503,0.5169491525423728,0.25,0.4722222222222222,0.5807125515216532,1
2018,2019-05-05,SC Freiburg,Fortuna Düsseldorf,0.34883720930232553,0.5285433070866141,0.4576271186440678,0.4,0.5,0.5264524871548755,1
2018,2019-05-11,TSG Hoffenheim,Werder Bremen,0.34883720930232553,0.5227869243617275,0.5338983050847458,0.3,0.6388888888888888,0.5439162102648072,0
2018,2019-05-11,1. FC Nürnberg,Borussia Monchengladbach,0.5,0.5084705320925793,0.22033898305084745,0.775,0.4722222222222222,0.41610863305290496,0
2018,2019-05-11,Hannover 96,SC Freiburg,0.5813953488372092,0.5204008589835362,0.423728813559322,0.45,0.5833333333333334,0.5022584834283779,2
2018,2019-05-11,VfB Stuttgart,VfL Wolfsburg,0.4767441860465113,0.5239799570508232,0.3135593220338983,0.275,0.4444444444444444,0.5078030602450454,2
2018,2019-05-11,RB Leipzig,Bayern Munich,0.13953488372093054,0.5122882366976855,0.4491525423728814,0.625,0.5555555555555556,0.20577607136807632,1
2018,2019-05-11,FC Augsburg,Hertha Berlin,0.5465116279069766,0.5192078262944404,0.4322033898305085,0.55,0.6111111111111112,0.4862910055897465,0
2018,2019-05-11,Bayer Leverkusen,Schalke 04,0.4418604651162791,0.5177761870675256,0.7203389830508474,0.575,0.2777777777777778,0.5651854779515555,1
2018,2019-05-11,Borussia Dortmund,Fortuna Düsseldorf,0.27906976744186024,0.5328083989501313,0.7966101694915254,0.125,0.5,0.6859691717012026,2
2018,2019-05-12,Eintracht Frankfurt,Mainz,0.5,0.5227869243617275,0.6440677966101694,0.35,0.8333333333333334,0.5298966743831517,0
2018,2019-05-18,Mainz,TSG Hoffenheim,0.5348837209302326,0.51528485409912,0.4576271186440678,0.775,0.4166666666666667,0.4423917339506521,2
2018,2019-05-18,Schalke 04,VfB Stuttgart,0.5232558139534887,0.5224641037517369,0.5677966101694916,0.375,0.6388888888888888,0.5476822313816272,1
2018,2019-05-18,Bayern Munich,Eintracht Frankfurt,0.6046511627906975,0.5277906438165818,0.7288135593220338,0.325,0.08333333333333333,0.8929761165377449,2
2018,2019-05-18,VfL Wolfsburg,FC Augsburg,0.5232558139534887,0.5178323297823066,0.7203389830508474,0.6,0.3888888888888889,0.5252272598949805,2
2018,2019-05-18,Fortuna Düsseldorf,Hannover 96,0.5697674418604652,0.5106530801296897,0.7203389830508474,0.65,0.4166666666666667,0.47128902941674666,2
2018,2019-05-18,Borussia Monchengladbach,Borussia Dortmund,0.5930232558139535,0.5178323297823066,0.3474576271186441,0.625,0.3888888888888889,0.3953926938061092,0
2018,2019-05-18,SC Freiburg,1. FC Nürnberg,0.4767441860465117,0.5280222325150533,0.6694915254237288,0.375,0.6388888888888888,0.5289819885946587,2
2018,2019-05-18,Werder Bremen,RB Leipzig,0.8720930232558138,0.517137563686892,0.4152542372881356,0.625,0.4722222222222222,0.3850431934955677,2
2018,2019-05-18,Hertha Berlin,Bayer Leverkusen,0.4883720930232556,0.5169059749884205,0.3983050847457627,0.625,0.6388888888888888,0.3678109649370448,0
2019,2019-08-16,Bayern Munich,Hertha Berlin,0.4302325581395347,0.7952755905511811,0.5254237288135594,0.25,0.3888888888888889,0.8537801366382474,1
2019,2019-08-17,VfL Wolfsburg,FC Cologne,0.4302325581395347,0.952755905511811,0.5508474576271186,0.175,0.5833333333333334,0.5674157303370787,2
2019,2019-08-17,Bayer Leverkusen,SC Paderborn,0.4767441860465117,0.9763779527559056,0.5508474576271186,0.1,0.4166666666666667,0.7341877928970696,2
2019,2019-08-17,Borussia Monchengladbach,Schalke 04,0.6976744186046511,0.6929133858267716,0.5254237288135594,0.275,0.5277777777777778,0.5266613968720004,1
2019,2019-08-17,Werder Bremen,Fortuna Düsseldorf,0.5,0.5905511811023622,0.5,0.45,0.4722222222222222,0.5596804245948845,0
2019,2019-08-17,SC Freiburg,Mainz,0.7093023255813954,0.4645669291338583,0.5508474576271186,0.525,0.3611111111111111,0.4822991361300886,2
2019,2019-08-17,Borussia Dortmund,FC Augsburg,0.39534883720930253,0.8661417322834646,0.5508474576271186,0.175,0.5,0.8148212974987296,2
2019,2019-08-18,1. FC Union Berlin,RB Leipzig,0.8720930232558138,0.0,0.5,0.95,0.3888888888888889,0.20546552989667438,0
2019,2019-08-18,Eintracht Frankfurt,TSG Hoffenheim,0.5,0.5433070866141733,0.5508474576271186,0.45,0.4444444444444444,0.47463158489074586,2
2019,2019-08-23,FC Cologne,Borussia Dortmund,0.5930232558139535,0.2204724409448819,0.4745762711864407,0.925,0.4444444444444444,0.1758624583592118,0
2019,2019-08-24,TSG Hoffenheim,Werder Bremen,0.5232558139534883,0.5118110236220472,0.5508474576271186,0.525,0.5277777777777778,0.550872339224211,2
2019,2019-08-24,Fortuna Düsseldorf,Bayer Leverkusen,0.6162790697674418,0.4645669291338583,0.5,0.65,0.7222222222222222,0.3053638981423974,0
2019,2019-08-24,Mainz,Borussia Monchengladbach,0.2790697674418607,0.47244094488188976,0.4915254237288136,0.675,0.5277777777777778,0.43878380667381855,0
2019,2019-08-24,FC Augsburg,1. FC Union Berlin,0.40697674418604646,0.6456692913385826,0.5254237288135594,0.35,0.5833333333333334,0.5526226638812037,1
2019,2019-08-24,SC Paderborn,SC Freiburg,0.453488372093023,0.3779527559055118,0.4745762711864407,0.675,0.5555555555555556,0.4463610185760262,0
2019,2019-08-24,Schalke 04,Bayern Munich,0.5581395348837209,0.3425196850393701,0.5,0.825,0.3611111111111111,0.10589464174806618,0
2019,2019-08-25,Hertha Berlin,VfL Wolfsburg,0.45348837209302345,0.47244094488188976,0.4830508474576271,0.625,0.6111111111111112,0.5275534978262097,0
2019,2019-08-25,RB Leipzig,Eintracht Frankfurt,0.1046511627906979,0.5669291338582677,0.5508474576271186,0.4,0.5833333333333334,0.6777426458133363,2
2019,2019-08-30,Borussia Monchengladbach,RB Leipzig,0.8372093023255812,0.49081364829396323,0.4830508474576271,0.55,0.3888888888888889,0.3300773530574219,0
2019,2019-08-31,SC Freiburg,FC Cologne,0.5581395348837209,0.6141732283464567,0.5508474576271186,0.35,0.3611111111111111,0.5023883462255095,0
2019,2019-08-31,VfL Wolfsburg,SC Paderborn,0.4186046511627908,0.6640419947506562,0.576271186440678,0.15,0.6666666666666666,0.6186663655355429,1
2019,2019-08-31,Bayern Munich,Mainz,0.4651162790697674,0.6115485564304463,0.5847457627118644,0.225,0.5833333333333334,0.9286601547061148,2
2019,2019-08-31,Bayer Leverkusen,TSG Hoffenheim,0.36046511627906985,0.5380577427821522,0.5508474576271186,0.375,0.2777777777777778,0.5840833380385071,1
2019,2019-08-31,Schalke 04,Hertha Berlin,0.4883720930232556,0.49343832020997375,0.5508474576271186,0.575,0.25,0.4596747783863136,2
2019,2019-08-31,1. FC Union Berlin,Borussia Dortmund,0.6976744186046511,0.32020997375328086,0.5084745762711864,0.975,0.4166666666666667,0.13255603862006662,2
2019,2019-09-01,Eintracht Frankfurt,Fortuna Düsseldorf,0.5232558139534883,0.5459317585301837,0.5508474576271186,0.425,0.4444444444444444,0.5851843487098414,2
2019,2019-09-01,Werder Bremen,FC Augsburg,0.5930232558139535,0.5748031496062992,0.5423728813559322,0.325,0.4722222222222222,0.5386652362938287,2
2019,2019-09-13,Fortuna Düsseldorf,VfL Wolfsburg,0.6744186046511628,0.49803149606299213,0.4915254237288136,0.6,0.4722222222222222,0.4208853255039241,1
2019,2019-09-14,FC Augsburg,Eintracht Frankfurt,0.38372093023255816,0.4763779527559055,0.5084745762711864,0.7,0.5555555555555556,0.4358308395912145,2
2019,2019-09-14,Borussia Dortmund,Bayer Leverkusen,0.4186046511627908,0.5551181102362205,0.5423728813559322,0.45,0.7222222222222222,0.6412003839421828,2
2019,2019-09-14,Mainz,Hertha Berlin,0.4651162790697674,0.5196850393700787,0.5423728813559322,0.525,0.3055555555555556,0.4251199819321326,2
2019,2019-09-14,1. FC Union Berlin,Werder Bremen,0.5,0.4153543307086614,0.5084745762711864,0.825,0.4444444444444444,0.40871209982496753,0
2019,2019-09-14,FC Cologne,Borussia Monchengladbach,0.43023255813953515,0.41141732283464566,0.4915254237288136,0.85,0.5277777777777778,0.4186945965783976,0
2019,2019-09-14,RB Leipzig,Bayern Munich,0.4186046511627908,0.49606299212598426,0.5423728813559322,0.55,0.5,0.3024786855626447,1
2019,2019-09-15,TSG Hoffenheim,SC Freiburg,0.5697674418604649,0.5492125984251969,0.4830508474576271,0.4,0.6944444444444444,0.5964654734345887,0
2019,2019-09-15,SC Paderborn,Schalke 04,0.6395348837209301,0.4547244094488189,0.4745762711864407,0.65,0.4722222222222222,0.3941053582519338,0
2019,2019-09-20,Schalke 04,Mainz,0.5232558139534883,0.5039370078740157,0.5847457627118644,0.55,0.4444444444444444,0.534554796454181,2
2019,2019-09-21,Werder Bremen,RB Leipzig,0.8720930232558138,0.49921259842519683,0.4661016949152542,0.625,0.4444444444444444,0.29675343007170685,0
2019,2019-09-21,Bayern Munich,FC Cologne,0.3139534883720929,0.6425196850393701,0.5932203389830508,0.05,0.5833333333333334,0.9487493648015358,2
2019,2019-09-21,Hertha Berlin,SC Paderborn,0.3720930232558142,0.5874015748031496,0.5508474576271186,0.275,0.7777777777777778,0.6462198633617526,2
2019,2019-09-21,Bayer Leverkusen,1. FC Union Berlin,0.38372093023255816,0.611023622047244,0.576271186440678,0.075,0.3611111111111111,0.7262435774377506,2
2019,2019-09-21,SC Freiburg,FC Augsburg,0.5465116279069769,0.525984251968504,0.5677966101694916,0.45,0.3055555555555556,0.493072102083451,1
2019,2019-09-22,Eintracht Frankfurt,Borussia Dortmund,0.7209302325581394,0.48503937007874015,0.5,0.625,0.4444444444444444,0.2493478629100559,1
2019,2019-09-22,Borussia Monchengladbach,Fortuna Düsseldorf,0.4651162790697674,0.537007874015748,0.576271186440678,0.375,0.4166666666666667,0.5930043475805996,2
2019,2019-09-23,VfL Wolfsburg,TSG Hoffenheim,0.30232558139534893,0.525984251968504,0.559322033898305,0.425,0.5277777777777778,0.4685619106769804,1
2019,2019-09-27,1. FC Union Berlin,Eintracht Frankfurt,0.4767441860465117,0.44881889763779526,0.4745762711864407,0.85,0.4722222222222222,0.3832081757100107,0
2019,2019-09-28,SC Paderborn,Bayern Munich,0.6976744186046511,0.41732283464566927,0.4152542372881356,0.975,0.3333333333333333,0.0,0
