name	train_loss	train_acc	test_loss	test_acc 
RMSprop_kld	23.083147048950195	0.3962859809398651	23.734073638916016	0.39375928044319153
RMSprop_kullback_leibler_divergence	23.083158493041992	0.3790157735347748	23.734073638916016	0.3997028172016144
RMSprop_log_cosh	0.52812659740448	0.33704736828804016	0.5463284254074097	0.3365527391433716
RMSprop_mae	0.9510365724563599	0.3522748351097107	0.9784547090530396	0.33358097076416016
RMSprop_mape	94645664.0	0.23398329317569733	87914856.0	0.20950965583324432
RMSprop_mean_absolute_error	0.9510368704795837	0.33704736828804016	0.9784547090530396	0.3365527391433716
RMSprop_mean_absolute_percentage_error	94645656.0	0.33704736828804016	87914856.0	0.3365527391433716
RMSprop_mean_squared_error	1.4563910961151123	0.34150418639183044	1.5113914012908936	0.33729568123817444
RMSprop_mean_squared_logarithmic_error	0.47916826605796814	0.33704736828804016	0.4935553967952728	0.3365527391433716
RMSprop_mse	1.4563910961151123	0.3116063177585602	1.5113914012908936	0.3053491711616516
RMSprop_msle	0.47916844487190247	0.23992571234703064	0.4935553967952728	0.23625557124614716
RMSprop_poisson	12.10038948059082	0.41429898142814636	12.539657592773438	0.44799405336380005
RMSprop_sparse_categorical_crossentropy	540597.5	0.3818013072013855	519907.8125	0.3684992492198944
RMSprop_squared_hinge	0.7613120079040527	0.2828226685523987	0.7545815110206604	0.26225852966308594
SGD_KLD	23.083147048950195	0.26815226674079895	23.734073638916016	0.26745912432670593
SGD_MAE	0.9510369300842285	0.28393685817718506	0.9784547090530396	0.26374441385269165
SGD_MAPE	94645664.0	0.28393685817718506	87914856.0	0.26374441385269165
SGD_MSE	1.4563909769058228	0.34076136350631714	1.5113914012908936	0.35958394408226013
SGD_MSLE	0.479168176651001	0.3790157735347748	0.4935553967952728	0.3997028172016144
SGD_categorical_hinge	0.5678737163543701	0.3704735338687897	0.5274888277053833	0.3855869174003601
SGD_hinge	0.761559784412384	0.29897865653038025	0.7545815110206604	0.30312034487724304
SGD_huber	0.6018569469451904	0.28393685817718506	0.6224616169929504	0.26374441385269165
SGD_kl_divergence	23.083152770996094	0.2607242465019226	23.734073638916016	0.24888558685779572
SGD_kld	23.08315086364746	0.28393685817718506	23.734073638916016	0.26374441385269165
SGD_kullback_leibler_divergence	23.08315086364746	0.3790157735347748	23.734073638916016	0.3997028172016144
SGD_log_cosh	0.5281264781951904	0.3181058466434479	0.5463284254074097	0.2949479818344116
SGD_mae	0.9510366916656494	0.28393685817718506	0.9784547090530396	0.26374441385269165
SGD_mape	94645688.0	0.4001857042312622	87914856.0	0.3974739909172058
SGD_mean_absolute_error	0.9510368704795837	0.3790157735347748	0.9784547090530396	0.3997028172016144
SGD_mean_absolute_percentage_error	94645672.0	0.3790157735347748	87914856.0	0.3997028172016144
SGD_mean_squared_error	1.45639169216156	0.33704736828804016	1.5113914012908936	0.3365527391433716
SGD_mean_squared_logarithmic_error	0.47916826605796814	0.40575674176216125	0.4935553967952728	0.4353640377521515
SGD_mse	1.4563912153244019	0.33704736828804016	1.5113914012908936	0.3365527391433716
SGD_msle	0.47916853427886963	0.42024141550064087	0.4935553967952728	0.4450222849845886
SGD_poisson	12.100391387939453	0.38402971625328064	12.539657592773438	0.40564635396003723
SGD_sparse_categorical_crossentropy	1.0918395519256592	0.3790157735347748	1.0858924388885498	0.3997028172016144
SGD_squared_hinge	0.7613125443458557	0.33704736828804016	0.7545815110206604	0.3365527391433716
